doy,year,month,day,date,Tmin,Tmax,Tmean,dtRange,T06,T14,Tm1406,dt1406,RHmin,RHmax,VPmax,RHsat.hrs,TminSr,TmaxSr,RHsatSr,VPmaxSr,sommax,sommin,Kps.mean_hPa,Kppt_mm,Kwspd.mean_m.s,Kwspd.max_m.s
278,2012,NA,NA,2012-10-04,7.50017045454545,14.1239545454545,10.8374545454545,6.62378409090909,7.75586363636364,11.4120795454545,9.58397159090909,3.65621590909091,60.6223409090909,99.49275,1.17852958204016,19.1117424242424,7.624,13.352,24,1.11335252571459,15,16,1000.9,5,1.74166666666667,3.2
279,2012,NA,NA,2012-10-05,4.90886363636364,15.6104318181818,10.2156647727273,10.7015681818182,4.88434090909091,13.3957954545455,9.14006818181818,8.51145454545455,50.74525,98.7657954545455,1.17809923103114,11.7102272727273,12.501,12.735,24,1.26506875267122,15,15,1002.2,0.4,1.9875,2.9
280,2012,NA,NA,2012-10-06,6.142875,16.6408295454545,11.3610227272727,10.4979545454545,8.25439772727273,14.1916136363636,11.2230056818182,5.93721590909091,61.7706704545455,90.6384772727273,1.23132525681482,4.62310606060606,12.463,14.589,22.8333333333333,0.816326769209973,15,15,1000.9,4.4,1.70416666666667,2.5
281,2012,NA,NA,2012-10-07,7.20020454545455,14.0410454545455,10.5464261363636,6.84084090909091,7.56867045454545,12.1203522727273,9.84451136363636,4.55168181818182,60.1159204545455,98.1267727272727,1.3333693608336,9.9375,8.809,15.251,20.6666666666667,1.072660541237,14,15,1005.3,2.4,1.78333333333333,2.8
282,2012,NA,NA,2012-10-08,7.52136363636364,16.9850568181818,12.3021079545455,9.46369318181818,7.83034090909091,13.2767272727273,10.5535340909091,5.44638636363636,85.3184090909091,92.9093977272727,1.35186755038866,6.54356060606061,10.795,15.129,24,0.53817409508414,11,16,1003.6,0.2,2.22916666666667,3.2
283,2012,NA,NA,2012-10-09,10.0707727272727,12.7005795454545,11.3230568181818,2.62980681818182,10.6469090909091,11.0491954022989,10.8660287356322,0.366333333333333,67.9882045454546,99.3965340909091,1.33692162600401,21.2651515151515,6.266,12.773,24,1.0518182175697,15,15,1000.8,0,1.9875,2.5
284,2012,NA,NA,2012-10-10,7.78888636363636,16.356125,12.209375,8.56723863636364,8.05689772727273,15.5867727272727,11.8218352272727,7.529875,49.3238068181818,97.822875,1.34168273862153,15.2670454545455,10.044,17.883,24,1.4312393339486,7,4,1003.4,0,2.00416666666667,2.7
285,2012,NA,NA,2012-10-11,7.90168181818182,19.181875,13.3657897727273,11.2801931818182,8.43520454545455,18.3812840909091,13.4082443181818,9.94607954545454,53.2499545454545,94.450875,1.55956193177414,7.25568181818182,10.469,14.767,22.1666666666667,1.03583226641437,7,7,1005,0,2.24166666666667,3.2
286,2012,NA,NA,2012-10-12,8.52344318181818,20.3860909090909,14.5281534090909,11.8626477272727,9.17646590909091,19.0597272727273,14.1180965909091,9.88326136363636,54.6165,96.5703636363636,1.44138961604521,9.00189393939394,14.074,14.41,23.1666666666667,0.78294938631501,7,7,1005,0,1.825,2.6
287,2012,NA,NA,2012-10-13,9.47440909090909,19.1014659090909,14.2618977272727,9.62705681818182,10.4023863636364,18.3951477272727,14.3987670454545,7.99276136363636,62.0563409090909,98.4836590909091,1.59814743000471,10.2159090909091,12.405,15.745,24,1.28376087589028,7,7,1003.3,0,2.20416666666667,3.2
288,2012,NA,NA,2012-10-14,10.1121136363636,20.2270568181818,15.4210454545455,10.1149431818182,10.9513409090909,17.1975,14.0744204545455,6.24615909090909,90.0897045454546,97.6654431818182,1.45329409049777,13.3503787878788,12.078,21.714,23.8333333333333,0.54445836713228,11,7,998.5,0,2.45,3
289,2012,NA,NA,2012-10-15,10.06075,13.0954545454545,11.4737727272727,3.03470454545455,11.177375,11.8313977272727,11.5043863636364,0.654022727272727,68.264,99.2320568181818,1.86576122972941,21.0757575757576,8.024,9.489,24,1.99057018706951,11,14,1000.4,0,2.2375,2.8
290,2012,NA,NA,2012-10-16,10.7526477272727,22.3065227272727,16.5212670454545,11.553875,12.5620340909091,22.2022954545455,17.3821647727273,9.64026136363636,88.4518181818182,99.1379204545455,1.71227378716184,18.0681818181818,6.272,18.195,24,1.0338023628984,NA,NA,999.1,0,2.44166666666667,3.3
291,2012,NA,NA,2012-10-17,12.7571136363636,15.9762727272727,14.3343465909091,3.21915909090909,13.1014090909091,15.4504545454545,14.2759318181818,2.34904545454545,69.6163409090909,99.2816931818182,1.66083835020528,17.7973484848485,7.107,12.706,24,1.58018341751234,16,15,998.9,0,2.32083333333333,2.7
292,2012,NA,NA,2012-10-18,12.1000454545455,18.6673522727273,15.2827215909091,6.56730681818182,12.45125,17.0885681818182,14.7699090909091,4.63731818181818,81.2311022727273,98.4916704545455,1.34491035606254,18.7689393939394,8.155,20.386,24,1.27275285552841,16,16,997.2,6.8,2.54583333333333,5
293,2012,NA,NA,2012-10-19,5.36396590909091,12.2568636363636,8.63107386363636,6.89289772727273,5.22013636363636,8.02322727272727,6.62168181818182,2.80309090909091,72.1024431818182,98.7900340909091,1.5331152987957,18.3693181818182,14.536,21.628,24,0.69453336938287,16,16,1000.3,18,2.57083333333333,4.2
294,2012,NA,NA,2012-10-20,7.82810227272727,17.2845681818182,12.5954602272727,9.45646590909091,8.21573863636364,15.5833295454545,11.8995340909091,7.36759090909091,87.1278977272727,99.1260568181818,1.50132853161298,17.0681818181818,13.174,20.454,24,0.80803303876669,16,16,1004.4,0,2.11666666666667,3.1
295,2012,NA,NA,2012-10-21,10.7349318181818,14.2239318181818,12.7405056818182,3.489,11.2882613636364,12.38025,11.8342556818182,1.09198863636364,75.2666136363636,99.2476363636364,1.51647104619186,20.3541666666667,10.388,19.132,24,0.59899883266271,16,16,1002.2,0,1.74583333333333,2.6
296,2012,NA,NA,2012-10-22,10.4000227272727,17.0735681818182,13.5590568181818,6.67354545454545,10.4680113636364,15.2234545454545,12.8457329545455,4.75544318181818,60.8244090909091,98.5259431818182,1.60327050759573,18.5246212121212,9.652,19.679,24,1.31789651677302,16,12,1005.1,0,1.98333333333333,2.8
297,2012,NA,NA,2012-10-23,10.6717840909091,20.2342613636364,15.3338295454545,9.56247727272727,11.0493863636364,19.1219431818182,15.0856647727273,8.07255681818182,29.314625,96.2432272727273,1.46139632363759,12.0871212121212,9.148,14.965,24,1.77893516378088,15,16,1003.5,0,2.52916666666667,3.5
298,2012,NA,NA,2012-10-24,11.1281022727273,26.6631818181818,19.1512670454545,15.5350795454545,12.1891704545455,26.7929659090909,19.4910681818182,14.6037954545455,37.0528636363636,93.6909431818182,1.60713024562712,5.74242424242424,14.648,23.765,24,1.19080498612682,16,15,996.7,0,2.375,3.6
299,2012,NA,NA,2012-10-25,13.2231363636364,23.0256136363636,18.1031136363636,9.80247727272727,16.0953181818182,20.9720113636364,18.5336647727273,4.87669318181818,67.6760795454545,80.6565,1.53020524651967,1.33333333333333,14.882,20.338,24,0.63047441949851,12,12,994,0,2.52083333333333,5.5
300,2012,NA,NA,2012-10-26,10.1189431818182,15.0529772727273,12.5054715909091,4.93403409090909,11.1091704545455,12.2485681818182,11.6788693181818,1.13939772727273,38.1248863636364,99.353875,1.54938396072107,17.7007575757576,9.499,18.683,23.5,2.23449683945467,7,8,1001.6,4.4,1.44583333333333,2.3
301,2012,NA,NA,2012-10-27,8.79323863636364,24.3234431818182,16.4703181818182,15.5302045454545,10.2284318181818,23.4007840909091,16.8146079545455,13.1723522727273,49.2213181818182,94.2606022727273,1.67209034778272,7.33333333333333,19.61,12.791,21.1666666666667,1.29552653291025,11,7,998.7,0,2.01666666666667,3.2
302,2012,NA,NA,2012-10-28,12.0818636363636,23.3212954545455,17.5321704545455,11.2394318181818,12.9081931818182,21.5966022727273,17.2523977272727,8.68840909090909,82.2909659090909,88.4102954545454,1.58129978737523,4.70833333333333,13.44,20.944,22,0.67371660938234,14,10,999.6,0,2.05,3.1
303,2012,NA,NA,2012-10-29,12.6638181818182,16.1387159090909,14.5438953488372,3.47489772727273,13.1948522727273,14.9472159090909,14.0710340909091,1.75236363636364,70.6183863636364,98.2606590909091,1.56241275540454,16.7210639537767,7.896,20.625,24,0.66541136503268,15,15,1004.3,0,2.325,3.5
304,2012,NA,NA,2012-10-30,11.3827045454545,17.8773522727273,14.632273255814,6.49464772727273,11.7258068181818,15.9458977272727,13.8358522727273,4.22009090909091,48.0037159090909,97.6132727272727,1.48484889082749,15.1398915478461,7.5,15.177,24,1.0131893861786,16,16,1006.5,0,2.35416666666667,4
305,2012,NA,NA,2012-10-31,11.074,22.0142272727273,16.4881761363636,10.9402272727273,11.9922613636364,20.1207840909091,16.0565227272727,8.12852272727273,32.2655,94.4728295454545,1.36457291469657,7.17234848484848,9.955,11.618,22.5,1.57468239367491,16,16,1003.8,0,2.80833333333333,3.2
306,2012,NA,NA,2012-11-01,11.0524090909091,25.3514204545455,18.3031079545455,14.2990113636364,12.3233977272727,25.0519431818182,18.6876704545455,12.7285454545455,24.7870909090909,91.710375,1.44902986963801,4.30871212121212,9.084,22.045,19.3333333333333,0.987405514794664,11,11,1000.9,0,2.475,3.5
307,2012,NA,NA,2012-11-02,13.9174204545455,29.4966477272727,21.4877235294118,15.5792272727273,16.5611363636364,28.7253068181818,22.6432215909091,12.1641704545455,50.4842840909091,72.4706931818182,1.5973761693023,0.678030303030304,16.322,21.079,21.1666666666667,0.66683938209601,8,8,995.3,0,1.475,2.9
308,2012,NA,NA,2012-11-03,11.7871136363636,22.6509659090909,17.5155170454545,10.8638522727273,12.7909772727273,21.1782045454545,16.9845909090909,8.38722727272727,50.0963409090909,90.7304659090909,1.54550172893393,4.72916666666667,10.469,12.272,14.3333333333333,0.80614839085948,3,2,994.1,0,0.704166666666667,2
309,2012,NA,NA,2012-11-04,10.3239090909091,21.308875,15.6430681818182,10.9849659090909,10.7587954545455,19.1645,14.9616477272727,8.40570454545455,54.0562954545455,97.8797954545455,1.68430338968719,10.2121212121212,9.165,13.661,20.1666666666667,0.55924605680892,15,10,996.5,0,0.995833333333333,2.3
310,2012,NA,NA,2012-11-05,10.7840227272727,22.1468977272727,16.3821306818182,11.362875,11.2168863636364,20.8154545454545,16.0161704545455,9.59856818181818,54.1127727272727,93.6842840909091,1.76992023812729,7.51136363636364,13.146,9.979,15.6666666666667,0.44849317212577,12,12,997.6,0,1.44166666666667,2.2
311,2012,NA,NA,2012-11-06,12.0253409090909,23.1527727272727,17.6531818181818,11.1274318181818,12.6521136363636,22.1877386363636,17.4199261363636,9.535625,63.6116477272727,96.8888977272727,1.5909844036877,9.16287878787879,13.373,10.191,17.5,0.75832786305292,10,7,1001.2,0,1.55,3.1
312,2012,NA,NA,2012-11-07,11.5839318181818,18.3272045454545,15.1487215909091,6.74327272727273,11.9861818181818,17.0465795454545,14.5163806818182,5.06039772727273,35.2815340909091,97.3301363636364,1.50725878597075,11.6268939393939,7.807,15.301,22,0.97929206426297,14,14,1003.6,0,2.67916666666667,3.7
313,2012,NA,NA,2012-11-08,11.9844886363636,26.2968409090909,18.9195113636364,14.3123522727273,13.47225,24.4271136363636,18.9496818181818,10.9548636363636,32.8899659090909,93.7205340909091,1.66518550001838,5.5094696969697,9.026,13.635,19,0.68723581283685,12,12,997,0,2.44166666666667,3.5
314,2012,NA,NA,2012-11-09,13.4092954545455,24.2574431818182,18.8105909090909,10.8481477272727,14.6327272727273,23.4999772727273,19.0663522727273,8.86725,27.4712159090909,81.1028181818182,1.69022922954534,0.494318181818182,14.551,11.892,7.66666666666667,1.49586325770582,4,8,994.7,0,1.85416666666667,2.6
315,2012,NA,NA,2012-11-10,11.2352159090909,26.8711931818182,19.0470340909091,15.6359772727273,13.0568409090909,25.7971818181818,19.4270113636364,12.7403409090909,35.5572727272727,93.9909318181818,1.83544404108903,6.2405303030303,15.898,13.871,17,0.84809863490802,15,15,996.3,0,1.79583333333333,2.6
316,2012,NA,NA,2012-11-11,13.2403068181818,24.1677159090909,18.9159602272727,10.9274090909091,16.7289090909091,18.5766704545455,17.6527897727273,1.84776136363636,55.4371590909091,92.139125,1.87406816728132,4.57007575757576,19.833,13.059,16.1666666666667,0.64203365502741,16,16,994.5,0,2.0875,4.7
317,2012,NA,NA,2012-11-12,11.6754772727273,20.3745909090909,16.082375,8.69911363636364,13.2245340909091,19.5012613636364,16.3628977272727,6.27672727272727,52.0186022727273,98.8603181818182,1.75501172700426,14.0037878787879,8.089,13.671,20.3333333333333,0.94035062364812,12,12,997.2,4.4,1.5,2.9
318,2012,NA,NA,2012-11-13,9.82493181818182,21.8351931818182,15.7267272727273,12.0102613636364,10.668375,19.8600681818182,15.2642215909091,9.19169318181818,34.2259204545455,98.2970568181818,1.79244926838262,9.83522727272727,12.24,11.66,22.8333333333333,1.08292312003235,11,8,1002.1,0.2,1.7,2.7
319,2012,NA,NA,2012-11-14,11.4130227272727,27.9517840909091,19.6177159090909,16.5387613636364,14.1965454545455,27.1482727272727,20.6724090909091,12.9517272727273,49.2771477272727,96.8698636363636,1.90153144817897,8.15151515151515,11.037,17.858,16,1.62238116798029,12,11,998.4,0,1.68333333333333,2.9
320,2012,NA,NA,2012-11-15,13.8555454545455,23.070875,18.6567556818182,9.21532954545455,15.5833068181818,19.3483977272727,17.4658522727273,3.76509090909091,62.3432840909091,92.38875,1.7279296378094,7.6780303030303,15.16,16.019,22.3333333333333,1.0328093220082,11,11,995.8,0,1.60833333333333,4.1
321,2012,NA,NA,2012-11-16,10.6702159090909,21.4885340909091,16.2633793103448,10.8183181818182,11.3865227272727,18.173,14.7797613636364,6.78647727272727,43.3970454545455,97.1324886363636,1.65620097894845,8.03864602640211,10.787,13.506,18.5,1.13896903295687,7,10,998,4,2.89166666666667,6.9
322,2012,NA,NA,2012-11-17,10.9401931818182,21.4009772727273,16.0691022727273,10.4607840909091,11.2420681818182,20.7884431818182,16.0152556818182,9.546375,38.2527727272727,99.052,1.65220667646987,13.0164838035528,6.279,11.91,24,0.79564148036664,3,3,1000.5,1,1.79166666666667,2.6
323,2012,NA,NA,2012-11-18,10.6602727272727,25.4414318181818,18.1488352272727,14.7811590909091,13.1723977272727,25.2635909090909,19.2179943181818,12.0911931818182,45.4249090909091,91.4263181818182,1.73832119632181,2.84848484848485,15.387,20.921,16,0.99281083458285,7,3,997.4,0,1.77916666666667,2.9
324,2012,NA,NA,2012-11-19,11.0454772727273,23.5323409090909,17.3770681818182,12.4868636363636,12.4174204545455,22.8487386363636,17.6330795454545,10.4313181818182,78.67275,95.2176136363636,1.76628039937946,7.80113636363637,11.549,20.401,18,1.04455114646698,7,7,997.2,0,1.59583333333333,2.3
325,2012,NA,NA,2012-11-20,12.933,17.0427045454545,15.1251363636364,4.10970454545455,14.4750795454545,14.6967386363636,14.5859090909091,0.221659090909091,52.9901363636364,99.320875,1.3439434273082,14.1799242424242,11.602,13.165,19.6666666666667,0.99361633403366,7,7,998.6,5.8,1.74166666666667,3
326,2012,NA,NA,2012-11-21,9.375875,18.6434886363636,13.7079659090909,9.26761363636364,9.76368181818182,17.3303409090909,13.5470113636364,7.56665909090909,50.5681136363636,99.0993295454546,1.31969326621618,11.1666666666667,8.776,24.045,22,0.76766222339314,11,10,1003.7,0,2.31666666666667,3.1
327,2012,NA,NA,2012-11-22,10.2419659090909,19.8510681818182,14.6839147727273,9.60910227272727,10.6165227272727,18.3099545454545,14.4632386363636,7.69343181818182,47.9710454545455,88.8442727272727,1.49966095177749,3.43371212121212,17.342,18.893,16,0.83597582614742,12,12,999.8,0,2.85416666666667,3.6
328,2012,NA,NA,2012-11-23,10.431375,22.8828409090909,16.6309659090909,12.4514659090909,11.8623295454545,21.8880454545455,16.8751875,10.0257159090909,68.1524886363636,92.2646818181818,1.31686029673123,5.01515151515152,13.104,18.392,22.6666666666667,0.89304637522031,12,12,992.2,0,2.87083333333333,4.3
329,2012,NA,NA,2012-11-24,8.26386363636364,13.1776818181818,11.1454090909091,4.91381818181818,10.2746363636364,11.067875,10.6712556818182,0.793238636363636,51.9825340909091,99.1509204545455,1.23839698608754,11.5416666666667,12.573,15.172,22.8333333333333,0.909285890076119,15,14,994.9,23,2.67083333333333,4.5
330,2012,NA,NA,2012-11-25,6.87625,18.0575909090909,12.414375,11.1813409090909,7.50201136363636,15.9820568181818,11.7420340909091,8.48004545454545,50.2521022727273,94.3874545454545,1.40937743761965,7.11174242424242,13.598,19.811,24,0.70268912975936,12,16,1006.6,0.2,2.18333333333333,3.4
331,2012,NA,NA,2012-11-26,8.38706818181818,20.1853295454545,14.1801306818182,11.7982613636364,9.81819318181818,19.1084886363636,14.4633409090909,9.29029545454545,34.7136477272727,93.9802954545455,1.63548149246578,4.52083333333333,11.895,16.23,11,0.81836623539403,10,10,1006.9,0,2.27916666666667,2.8
332,2012,NA,NA,2012-11-27,11.4129886363636,29.8115568181818,20.2424204545455,18.3985681818182,14.9741022727273,29.0983295454545,22.0362159090909,14.1242272727273,44.0635454545455,95.8200795454545,1.83724806556212,5.83712121212121,8.756,23.012,23.1666666666667,2.13923643349558,12,10,1001.2,0,2.075,3
333,2012,NA,NA,2012-11-28,15.4452840909091,26.3606704545455,21.0548068181818,10.9153863636364,17.3426818181818,19.9287386363636,18.6357102272727,2.58605681818182,80.89675,85.4079090909091,1.76479850759796,2.50189393939394,17.031,17.251,24,0.69952188802263,8,8,998.1,0,2.39583333333333,3.6
334,2012,NA,NA,2012-11-29,13.266625,17.8604772727273,15.8364772727273,4.59385227272727,13.6520340909091,15.5964659090909,14.62425,1.94443181818182,60.4187840909091,97.922,1.51292000742202,17.3371212121212,7.459,12.823,24,0.81343877878465,3,3,999.6,0,2.59166666666667,3.4
335,2012,NA,NA,2012-11-30,12.3751931818182,20.688875,16.3839034090909,8.31368181818182,12.5026363636364,19.8259545454545,16.1642954545455,7.32331818181818,40.5131704545455,96.9909204545455,1.70026158108959,12.7746212121212,8.905,14.506,24,0.8478545208221,6,2,1000.2,0,2.85833333333333,4.1
336,2012,NA,NA,2012-12-01,12.8230795454545,28.9584772727273,20.6240681818182,16.1353977272727,14.7727613636364,28.0792272727273,21.4259943181818,13.3064659090909,63.5899772727273,88.3292727272727,1.76760378556435,2.77462121212121,8.279,18.276,20.6666666666667,0.62496944383314,3,3,992.3,0,1.925,3.3
337,2012,NA,NA,2012-12-02,14.9947840909091,22.3982045454545,18.8671704545455,7.40342045454545,16.3078636363636,19.2002159090909,17.7540397727273,2.89235227272727,74.6665909090909,90.0293068181818,1.86972551028455,3.53977272727273,7.74,17.983,24,0.9517112450758,2,2,992.6,0,4.2375,7.6
338,2012,NA,NA,2012-12-03,13.2156136363636,20.2713636363636,16.8004886363636,7.05575,13.5421363636364,18.9816590909091,16.2618977272727,5.43952272727273,56.0927840909091,98.4946818181818,1.59168999277956,16.1742424242424,6.349,12.914,24,0.89455358280782,4,4,997.4,0.2,1.05833333333333,4.2
339,2012,NA,NA,2012-12-04,12.7539772727273,20.4918409090909,16.5304829545455,7.73786363636364,12.9169545454545,19.593875,16.2554147727273,6.67692045454545,59.0042159090909,97.6729204545455,1.62060439628267,13.7727272727273,9.334,15.007,24,0.54528899193979,5,6,998.8,0,1.73333333333333,3.2
340,2012,NA,NA,2012-12-05,11.4202954545455,21.3716931818182,16.3567613636364,9.95139772727273,11.8855227272727,19.9160454545455,15.9007840909091,8.03052272727273,49.4211818181818,94.999625,1.77912156422875,8.50189393939394,9.694,14.923,21.6666666666667,0.48706314494374,14,13,996.6,0,2.49166666666667,3.2
341,2012,NA,NA,2012-12-06,12.89375,26.4353068181818,19.3497102272727,13.5415568181818,14.2628977272727,25.0109886363636,19.6369431818182,10.7480909090909,72.4791363636364,92.7257159090909,2.14480014164698,5.24242424242424,14.154,15.649,14.6666666666667,0.83327081231833,14,14,995.1,0,1.8,3
342,2012,NA,NA,2012-12-07,14.5969545454545,22.7686363636364,18.4854318181818,8.17168181818182,15.0096590909091,20.9323409090909,17.971,5.92268181818182,73.174875,97.9270454545454,2.16819013109089,15.6912878787879,19.068,19.129,23.1666666666667,0.64000132936917,14,14,998.8,1.6,1.35416666666667,2.6
343,2012,NA,NA,2012-12-08,15.5403863636364,23.2195227272727,19.2826363636364,7.67913636363636,15.4051477272727,21.4975340909091,18.4513409090909,6.09238636363636,63.3426590909091,98.1213977272727,2.05497252265337,18.0359848484848,10.555,18.312,24,0.98651742740755,14,14,999.1,0,2.40833333333333,3.4
344,2012,NA,NA,2012-12-09,14.2904431818182,24.7233409090909,19.5406875,10.4328977272727,15.0561363636364,23.8008636363636,19.4285,8.74472727272727,65.2792159090909,97.5416704545455,1.94105056245404,13.3219696969697,9.478,18.025,24,0.85212050909272,14,13,995.1,0,2.56666666666667,3.5
345,2012,NA,NA,2012-12-10,14.5545454545455,22.7465795454545,18.7328295454545,8.19203409090909,14.7695909090909,19.4409204545455,17.1052556818182,4.67132954545455,52.3784318181818,96.91725,1.86124603772297,12.0227272727273,9.117,19.626,24,0.82422637027995,2,2,997.6,0,2.55833333333333,3.1
346,2012,NA,NA,2012-12-11,14.0304659090909,25.6588181818182,19.9495227272727,11.6283522727273,15.8098181818182,24.5059318181818,20.157875,8.69611363636364,40.3209090909091,96.5004886363636,1.93035164129743,10.8276515151515,9.738,16.681,24,0.75042867501343,6,5,999.5,0,2.57916666666667,3.7
347,2012,NA,NA,2012-12-12,14.7806704545455,31.6760909090909,22.9115795454545,16.8954204545455,16.4585568181818,29.7935227272727,23.1260397727273,13.3349659090909,42.1423636363636,92.8018295454546,2.03480717086309,6.63257575757576,10.114,18.376,19.1666666666667,0.85818659573643,4,5,995.9,0,1.90833333333333,2.9
348,2012,NA,NA,2012-12-13,17.7891363636364,30.6109318181818,24.3231875,12.8217954545455,19.3324318181818,26.1438295454545,22.7381306818182,6.81139772727273,42.2178977272727,84.0255454545455,2.21364651310409,2.84090909090909,14.312,14.51,16.1666666666667,1.00082592714522,6,4,994,0,2.075,3.3
349,2012,NA,NA,2012-12-14,17.2592386363636,32.5073181818182,24.7449659090909,15.2480795454545,21.3789090909091,31.7811136363636,26.5800113636364,10.4022045454545,64.6364659090909,91.2749090909091,2.22209067632078,2.68560606060606,10.047,14.619,17.1666666666667,0.99800807334379,10,14,992.9,0,1.28333333333333,2.3
350,2012,NA,NA,2012-12-15,17.2497727272727,24.5525454545455,21.0324772727273,7.30277272727273,18.0734886363636,21.3580568181818,19.7157727272727,3.28456818181818,49.8151818181818,94.6359090909091,2.18833096186618,8.97727272727273,13.33,18.866,20.1666666666667,1.07422605141984,14,14,995.2,0,1.54583333333333,2.6
351,2012,NA,NA,2012-12-16,15.7213522727273,30.7288068181818,23.1517954545455,15.0074545454545,17.6922045454545,29.6288863636364,23.6605454545455,11.9366818181818,55.8538863636364,96.2470113636364,2.0484679493979,9.30492424242424,12.305,11.267,18,1.06654802456868,16,16,994.2,0,1.5125,2.6
352,2012,NA,NA,2012-12-17,16.0068977272727,24.3057840909091,20.2709659090909,8.29888636363636,16.8077613636364,21.235375,19.0215681818182,4.42761363636364,37.4399431818182,93.8191022727273,2.02101505845954,5.54924242424242,10.18,18.28,16.5,1.51767100829279,8,8,996.6,0,1.91666666666667,3.6
353,2012,NA,NA,2012-12-18,14.8445568181818,32.0682272727273,23.4427840909091,17.2236704545455,16.4121363636364,31.2427159090909,23.8274261363636,14.8305795454545,47.7840909090909,96.7700909090909,2.16953953664187,8.93371212121213,8.839,21.471,18.1666666666667,1.11910774837859,8,8,992.9,0,1.90833333333333,2.7
354,2012,NA,NA,2012-12-19,15.5746136363636,25.7803409090909,20.9665454545455,10.2057272727273,18.4810227272727,22.7978181818182,20.6394204545455,4.31679545454545,40.3066704545455,96.5464772727273,2.04532974516389,7.01136363636364,15.472,13.195,21.6666666666667,1.36691713902082,3,4,994.3,0,1.9125,2.8
355,2012,NA,NA,2012-12-20,14.5854772727273,29.2795909090909,21.7074943181818,14.6941136363636,15.2651931818182,27.2354090909091,21.2503011363636,11.9702159090909,32.7389659090909,98.2660340909091,1.99122760670656,12.1931818181818,8.387,15.267,21.8333333333333,0.85393653738605,6,6,994.1,0,2.1625,2.6
356,2012,NA,NA,2012-12-21,17.8952272727273,33.4481022727273,25.7227613636364,15.552875,22.1178863636364,32.0486136363636,27.08325,9.93072727272727,31.0145340909091,78.6305113636364,1.91950833852146,0.973484848484849,17.794,24.623,9.5,1.04382859079439,14,14,990.6,0,1.39166666666667,2.7
357,2012,NA,NA,2012-12-22,13.9684772727273,27.9756363636364,21.2541875,14.0071590909091,14.9200681818182,26.3110454545455,20.6155568181818,11.3909772727273,30.6101818181818,95.30725,2.06064619676775,4.56818181818182,9.597,21.786,18.5,0.72082337541303,16,14,993.3,0,1.19166666666667,2.2
358,2012,NA,NA,2012-12-23,14.4611704545455,30.5157272727273,22.4996590909091,16.0545568181818,19.1429318181818,29.9572727272727,24.5501022727273,10.8143409090909,65.3078068181818,92.6084659090909,2.14476460024774,4.81439393939394,14.255,21.321,19.3333333333333,1.28745546300168,10,9,992.5,0,1.69166666666667,2.4
359,2012,NA,NA,2012-12-24,16.3458068181818,22.9172840909091,19.6893806818182,6.57147727272727,17.8095681818182,19.6457159090909,18.7276420454545,1.83614772727273,49.951625,98.8761818181818,2.10556397009303,9.75,5.941,12.372,22.3333333333333,0.99748994094054,3,5,993.7,1,2.70416666666667,6.9
360,2012,NA,NA,2012-12-25,14.3914659090909,26.465,20.4568011363636,12.0735340909091,15.3468409090909,26.0358295454545,20.6913352272727,10.6889886363636,34.3392613636364,98.9665909090909,1.91224686104273,12.0037878787879,12.364,17.668,21.3333333333333,0.87035080355938,3,2,999.2,0,1.53333333333333,3.2
361,2012,NA,NA,2012-12-26,16.0337764705882,33.6807411764706,24.6719764705882,17.6469647058824,19.2210909090909,33.2200909090909,26.2205909090909,13.999,73.1140235294118,95.6251058823529,1.95889319005158,5.25686274509804,8.661,25.575,15.6666666666667,0.98169484229738,4,5,992.4,0,2.2125,3.1
362,2012,NA,NA,2012-12-27,16.5346144578313,20.659734939759,18.9975843373494,4.12512048192771,17.7068295454545,19.2792386363636,18.4930340909091,1.57240909090909,56.8370120481928,97.9627228915663,1.78327974211148,6.33534136546185,9.605,13.74,15.5,0.72603994366764,5,6,991.6,0.2,2.675,4.5
363,2012,NA,NA,2012-12-28,13.0136829268293,22.9465,17.954262195122,9.93281707317073,13.4903181818182,22.0155,17.7529090909091,8.52518181818182,62.7235609756098,94.3372804878049,1.97178185155292,9.37195121951219,6.659,14.198,24,0.47374821888539,4,6,994.9,0,2.87083333333333,7.6
364,2012,NA,NA,2012-12-29,15.268256097561,23.9644390243902,19.5925548780488,8.69618292682927,15.8014090909091,22.55225,19.1768295454545,6.75084090909091,52.0715365853659,96.0742804878049,2.061261462711,11.6077235772358,6.68,15.745,24,0.80082047080877,4,4,994.3,0,2.51666666666667,5.2
365,2012,NA,NA,2012-12-30,16.0333536585366,24.9382804878049,20.3828231707317,8.90492682926829,16.421875,23.9924090909091,20.2071420454545,7.57053409090909,56.8816951219512,99.4707195121951,1.59453769080579,15.1808943089431,5.704,12.539,19.3333333333333,0.97097029164897,2,2,996.8,0,2.09583333333333,4.9
366,2012,NA,NA,2012-12-31,13.8245243902439,20.2284024390244,17.2099878048781,6.40387804878049,14.0967159090909,19.2958409090909,16.6962784090909,5.199125,53.3424512195122,92.9343048780488,1.47828662315205,6.30081300813008,7.899,16.087,22.8333333333333,0.46277626811586,2,1,999.2,0,2.44166666666667,3.7
