"siteID","domain","elevation","slope","aspect","d2at","d2fb","d2cs","rad080","rad172","rad355","thl0","thl315","thl337","plow050","plow125","plow250","plow500","tpi050","tpi125","tpi250","tpi500"
"CC10",1,727.786254882812,0.104381809100646,0.386661100478686,3178.54077148438,15006.93359375,3178.54077148438,7129.85498046875,3830.658203125,9533.2158203125,1.04043848017517,1.01342382531685,1.02934119496817,0.732394366197183,0.678571428571429,0.686158401184308,0.682849452028456,-0.18334188340566,-0.888345355636261,0.900342737794631,21.192023606107
"CC06",1,680.141174316406,0.292369981226549,3.58001576293669,4265.9970703125,13964.048828125,4265.9970703125,4776.4775390625,1207.48156738281,9171.2578125,0.823137737295463,0.901680409572108,0.856180182113977,0.746478873239437,0.664835164835165,0.648038490007402,0.620553739665449,0.558815485314199,0.824411341504742,1.41804474017147,3.89930079256931
"CC05",1,664.033447265625,0.719563471632458,2.33150386947897,4772.93994140625,13348.1416015625,4772.93994140625,4671.98779296875,1630.6494140625,8187.6279296875,0.551585701869303,0.453026555803162,0.479088533069509,0.788732394366197,0.803571428571429,0.758327165062916,0.756873678138819,8.29026466079904,33.3059417787015,53.0442205470939,76.5023777706281
"CC04",1,523.022644042969,0.212853136102382,6.2191452448222,5018.3671875,13082.6025390625,5018.3671875,6951.64599609375,3529.47583007812,9340.939453125,1.07221942239378,1.04706518898833,1.06668774009878,0.802816901408451,0.848901098901099,0.785344189489267,0.721111324745241,3.23069396200049,14.7528369490109,21.1540081653134,28.7080381979177
"CC03",1,569.389343261719,0.635895120491327,2.1915322048014,4865.3017578125,13076.3740234375,4865.3017578125,4499.1767578125,1329.71362304688,8451.9306640625,0.646337948560409,0.530448981038893,0.568589080296155,0.704225352112676,0.65521978021978,0.651369356032569,0.641511247836954,-2.13633245154278,-6.20245224030202,-8.76357934084228,5.89242568870498
"CC02",1,432.081573486328,0.582958953112392,2.66470317251055,4979.49658203125,12837.4560546875,4979.49658203125,4055.34887695312,913.526245117188,8297.7470703125,0.602120765789357,0.585043406086372,0.573271224406705,0.725352112676056,0.653846153846154,0.60880829015544,0.669582772543742,-2.94297578063203,-8.77307347334727,-14.7886541813471,2.03882323962102
"CC01",1,375.897644042969,0.633485492120987,5.04145743987788,4952.78076171875,12767.791015625,4952.78076171875,6081.91748046875,2647.10888671875,9099.2041015625,0.90616099552545,1.07008343902316,1.00433403364474,0.767605633802817,0.756868131868132,0.800148038490007,0.814554893289752,2.90048951740511,16.3418041143437,37.9727620801005,67.3748086888759
"W2.CB1",1,209.436264038086,0.177517867064811,5.51333484563349,1088.36303710938,17746.98046875,1088.36303710938,6917.79345703125,3776.23950195312,9174.8935546875,1.04039249930506,1.06438336622553,1.05868208662052,0.767605633802817,0.688186813186813,0.669874167283494,0.671986156508364,0.493033107322987,0.323167516166052,2.1164244359218,9.5791902873722
"W3.CB2",1,289.323699951172,0.162891979949281,5.37774033756615,1371.67333984375,17492.841796875,1371.67333984375,7034.47119140625,3848.55493164062,9094.9130859375,1.0307637805525,1.06011301310258,1.050955377488,0.746478873239437,0.711538461538462,0.681347150259067,0.664583733897327,0.933680667152942,4.08114923582468,4.98164737656697,-0.562794171418091
"TM.W4.Por400",1,400.874481201172,0.380260035950884,5.16246087550515,1747.19555664062,17273.353515625,1747.19555664062,6165.00146484375,3590.68237304688,7621.21533203125,0.998448892119009,1.08955781082927,1.05520273414477,0.732394366197183,0.686813186813187,0.662472242783124,0.651701595846953,0.375958020174266,-4.04241206943374,-27.0012612374481,-44.361066117346
"W3.CB4",1,404.975189208984,0.57378344526767,5.50093499279905,1969.18383789062,17361.08203125,1969.18383789062,7482.0087890625,5591.06591796875,6942.0322265625,1.02797557214103,1.10402426333177,1.08528154820243,0.732394366197183,0.692307692307692,0.679126572908956,0.671217073639685,0.663614007490935,-0.68052314493076,-13.612117516136,-29.4131053341011
"W5.P550",1,524.291320800781,0.905937970996306,5.59812355478197,1908.53747558594,17167.341796875,1908.53747558594,6392.05908203125,3272.55615234375,8818.4453125,0.960005399263703,1.04368333840765,1.0304345455086,0.746478873239437,0.623626373626374,0.629533678756477,0.666121899634686,-1.92989687376382,-14.8272021709045,-10.1481701012109,2.21214891296893
"W6.P700",1,712.445373535156,0.705228721918738,4.40827837665798,2151.73999023438,17001.158203125,2151.73999023438,7897.150390625,5438.12890625,7842.46923828125,0.684737505718171,0.922928150594628,0.80865169697763,0.697183098591549,0.677197802197802,0.685048112509252,0.680542203422419,-3.41875911664317,-7.30935475480078,8.82123084698708,60.6176170511407
"W7.BLK",1,933.2802734375,0.55346121819458,5.34704346347409,2502.3955078125,16805.197265625,2502.3955078125,7918.17041015625,5713.69482421875,7899.43994140625,1.00173459742537,1.10200286054951,1.06951088019974,0.866197183098592,0.807692307692308,0.816062176165803,0.895020188425303,17.000794229628,44.3306984618636,80.8554136345398,156.008264223131
"TA13",1,800.13916015625,0.300000434520122,3.49566995105076,2290.5517578125,16669.935546875,2290.5517578125,5411.06787109375,1900.33117675781,9290.693359375,0.813206610960517,0.887261050392989,0.843124917144416,0.676056338028169,0.46978021978022,0.43560325684678,0.648817535089406,-3.21641057654313,-17.3529609414945,-34.3241703019804,11.479113891587
"TA12",1,666.261474609375,0.485487148914746,3.08423720835386,1829.79541015625,16069.4013671875,1829.79541015625,5764.345703125,2171.00756835938,9362.15234375,0.655930475685689,0.712582773379711,0.668743310452359,0.676056338028169,0.523351648351648,0.520725388601036,0.571044029994232,-5.49750760235349,-14.5624164979149,-10.3412840114429,9.77682914534603
"TA04",1,605.660583496094,0.443450520917082,4.98375513897818,1606.25769042969,16127.3896484375,1606.25769042969,6308.69091796875,2769.60888671875,8916.6572265625,0.952626506141149,1.07727307612047,1.02606841045516,0.697183098591549,0.538461538461538,0.437453737971873,0.447413958854067,-3.44020099881311,-25.0311226874046,-54.2246676995613,-38.8675759412283
"TA03",1,613.107727050781,1.02192273067662,4.16172750295867,1579.18432617188,16160.5556640625,1579.18432617188,4746.701171875,1536.41540527344,8301.875,0.379939003472641,0.690739821606489,0.533961747342686,0.683098591549296,0.565934065934066,0.459659511472983,0.475485483560854,-16.0813714522351,-30.263480656474,-47.4456602975754,-25.3204476076264
"TA02",1,506.446228027344,0.702804273861995,4.53987792615757,1318.88830566406,16413.171875,1318.88830566406,4565.08642578125,1863.08264160156,7375.2705078125,0.725958309910119,0.958647959951895,0.850133282185131,0.71830985915493,0.64010989010989,0.579940784603997,0.604499134781773,-2.8716747428798,-24.8004426234585,-42.6674369122684,-10.312612290384
"TA01",1,505.367919921875,1.25584007202626,0.521848174661248,1356.24328613281,16484.486328125,1356.24328613281,6991.40380859375,5031.193359375,6777.693359375,0.8397017756014,0.561799169502804,0.718856473863165,0.711267605633803,0.686813186813187,0.573649148778682,0.549894251105557,-3.72654163988341,-0.984341611648176,-34.5920323074449,-36.8338836448371
